Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X1 (px),Object Location Y1 (px),Object Location X2 (px),Object Location Y2 (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714677337.3757396,1714677337.3757396,0.0,frisbee,275,360,514,612,23.257789373397827,center,427,320,853,640
1714677337.4517276,1714677337.4517276,0.0,sports ball,269,396,508,644,23.33377742767334,center,427,320,853,640
1714677337.4517276,1714677337.4517276,0.0,frisbee,269,395,507,643,23.33377742767334,center,427,320,853,640
1714677337.519836,1714677337.519836,0.0,sports ball,269,396,508,644,23.401885747909546,center,427,320,853,640
1714677337.5278342,1714677337.5278342,0.0,frisbee,269,395,507,643,23.409883975982666,center,427,320,853,640
1714677337.6000633,1714677337.6000633,0.0,frisbee,261,433,499,684,23.482113122940063,center,427,320,853,640
1714677337.6000633,1714677337.6000633,0.0,sports ball,261,434,500,683,23.482113122940063,center,427,320,853,640
1714677337.680358,1714677337.680358,0.0,frisbee,260,433,499,684,23.562407732009888,center,427,320,853,640
1714677337.680358,1714677337.680358,0.0,sports ball,260,434,500,683,23.562407732009888,center,427,320,853,640
1714677338.1937811,1714677338.1937811,0.0,sports ball,241,467,474,708,24.075830936431885,center,427,320,853,640
1714677338.2766604,1714677338.2766604,0.0,sports ball,241,467,473,708,24.15871024131775,center,427,320,853,640
1714677338.3466961,1714677338.3466961,0.0,sports ball,234,428,472,672,24.228745937347412,center,427,320,853,640
1714677338.4266868,1714677338.4266868,0.0,sports ball,234,428,472,672,24.308736562728882,center,427,320,853,640
1714677338.5069718,1714677338.5069718,0.0,sports ball,226,393,469,642,24.389021635055542,center,427,320,853,640
1714677338.5798635,1714677338.5798635,0.0,sports ball,226,393,469,642,24.461913347244263,center,427,320,853,640
1714677338.5878582,1714677338.5878582,0.0,frisbee,226,394,469,641,24.469907999038696,center,427,320,853,640
1714677338.6678567,1714677338.6678567,0.0,sports ball,223,371,461,610,24.549906492233276,center,427,320,853,640
1714677338.7404327,1714677338.7404327,0.0,sports ball,223,372,461,610,24.622482538223267,center,427,320,853,640
1714677338.8204346,1714677338.8204346,0.0,sports ball,220,348,456,589,24.702484369277954,center,427,320,853,640
1714677338.8924322,1714677338.8924322,0.0,sports ball,220,348,456,590,24.774482011795044,center,427,320,853,640
1714677338.9726784,1714677338.9726784,0.0,sports ball,211,325,453,580,24.85472822189331,center,427,320,853,640
1714677339.0450134,1714677339.0450134,0.0,sports ball,211,325,453,580,24.92706322669983,center,427,320,853,640
1714677339.1170132,1714677339.1170132,0.0,sports ball,207,314,450,552,24.99906301498413,center,427,320,853,640
1714677339.1970181,1714677339.1970181,0.0,sports ball,207,315,450,552,25.079067945480347,center,427,320,853,640
1714677339.3490107,1714677339.3490107,0.0,frisbee,203,301,447,541,25.23106050491333,center,427,320,853,640
1714677339.4213436,1714677339.4213436,0.0,frisbee,199,295,442,533,25.303393363952637,center,427,320,853,640
1714677339.5013168,1714677339.5013168,0.0,frisbee,199,295,442,532,25.383366584777832,center,427,320,853,640
1714677339.5733206,1714677339.5733206,0.0,frisbee,193,293,438,531,25.45537042617798,center,427,320,853,640
1714677339.6453214,1714677339.6453214,0.0,frisbee,193,293,438,531,25.527371168136597,center,427,320,853,640
1714677339.7342434,1714677339.7342434,0.0,frisbee,191,293,435,531,25.61629319190979,center,427,320,853,640
1714677339.8146257,1714677339.8146257,0.0,frisbee,191,293,434,531,25.696675539016724,center,427,320,853,640
1714677339.8866327,1714677339.8866327,0.0,frisbee,188,297,429,535,25.7686824798584,center,427,320,853,640
1714677339.967062,1714677339.967062,0.0,frisbee,189,297,429,535,25.849111795425415,center,427,320,853,640
1714677340.0475817,1714677340.0475817,0.0,frisbee,185,305,423,545,25.92963147163391,Nearness,427,320,853,640
1714677340.1280148,1714677340.1280148,0.0,frisbee,184,305,423,546,26.010064601898193,Nearness,427,320,853,640
1714677340.2088487,1714677340.2088487,0.0,frisbee,180,321,421,559,26.090898513793945,Nearness,427,320,853,640
1714677340.2088487,1714677340.2088487,0.0,sports ball,180,321,421,559,26.090898513793945,Nearness,427,320,853,640
1714677340.2888653,1714677340.2888653,0.0,frisbee,180,321,420,559,26.170915126800537,Nearness,427,320,853,640
1714677340.2888653,1714677340.2888653,0.0,sports ball,180,321,421,560,26.170915126800537,Nearness,427,320,853,640
1714677340.3776805,1714677340.3776805,0.0,sports ball,176,338,416,578,26.259730339050293,Nearness,427,320,853,640
1714677340.3776805,1714677340.3776805,0.0,frisbee,177,337,416,578,26.259730339050293,Nearness,427,320,853,640
1714677340.4576814,1714677340.4576814,0.0,sports ball,176,338,416,578,26.339731216430664,Nearness,427,320,853,640
1714677340.4576814,1714677340.4576814,0.0,frisbee,177,337,416,578,26.339731216430664,Nearness,427,320,853,640
1714677340.683292,1714677340.683292,0.0,sports ball,169,387,405,627,26.56534171104431,Nearness,427,320,853,640
1714677340.7562895,1714677340.7562895,0.0,sports ball,169,388,405,627,26.638339281082153,Nearness,427,320,853,640
1714677340.836261,1714677340.836261,0.0,sports ball,170,417,401,655,26.718310832977295,Nearness,427,320,853,640
1714677340.836261,1714677340.836261,0.0,frisbee,170,419,401,655,26.718310832977295,Nearness,427,320,853,640
1714677340.9162595,1714677340.9162595,0.0,sports ball,170,417,401,654,26.798309326171875,Nearness,427,320,853,640
1714677340.988259,1714677340.988259,0.0,sports ball,167,453,397,689,26.870308876037598,Nearness,427,320,853,640
1714677341.0734544,1714677341.0734544,0.0,sports ball,167,453,397,689,26.955504179000854,Nearness,427,320,853,640
1714677352.0487244,1714677352.0487244,0.0,sports ball,192,427,399,634,37.930774211883545,Nearness,427,320,853,640
1714677352.1230435,1714677352.1230435,0.0,sports ball,192,427,399,634,38.00509333610535,Nearness,427,320,853,640
1714677352.1978788,1714677352.1978788,0.0,sports ball,196,415,403,621,38.0799286365509,Nearness,427,320,853,640
1714677352.2698822,1714677352.2698822,0.0,sports ball,196,415,403,621,38.15193200111389,Nearness,427,320,853,640
1714677352.341883,1714677352.341883,0.0,sports ball,197,404,407,610,38.22393274307251,Nearness,427,320,853,640
1714677352.4223416,1714677352.4223416,0.0,sports ball,197,404,407,610,38.304391384124756,Nearness,427,320,853,640
1714677352.4946148,1714677352.4946148,0.0,sports ball,201,399,409,605,38.37666463851929,Nearness,427,320,853,640
1714677352.5753632,1714677352.5753632,0.0,sports ball,200,399,409,605,38.45741295814514,Nearness,427,320,853,640
1714677352.6509423,1714677352.6509423,0.0,sports ball,205,395,412,602,38.532992124557495,Nearness,427,320,853,640
